station_id,station_name,state,start_date,end_date,latitude,longitude,in_basins,break_with_basins,network
69015093121,TWENTY NINE PALMS,CA,1990-01-02 00:00:00,2020-10-15 00:00:00,+34.300,-116.167,False,False,isd
69017099999,IND SPRNG RANGE 63,NV,1980-05-14 00:00:00,2008-12-31 00:00:00,+36.533,-115.567,False,False,isd
69019013910,ABILENE DYESS AFB,TX,1943-12-01 00:00:00,2009-12-31 00:00:00,+32.433,-099.850,False,False,isd
69023024255,WHIDBEY ISLAND NAS,WA,1989-12-01 00:00:00,2009-06-02 00:00:00,+48.350,-122.667,False,False,isd
69026099999,CHEBOYGAN,MI,1980-06-11 00:00:00,2001-10-23 00:00:00,+45.650,-084.467,False,False,isd
69029099999,PORT ARANSAS,TX,1982-06-25 00:00:00,2004-11-29 00:00:00,+27.833,-097.067,False,False,isd
69033099999,HOOD CANAL BRIDGE,OR,1991-03-07 00:00:00,2008-01-06 00:00:00,+45.667,-121.533,False,False,isd
69052499999,2 CWSS TMQ-53,FL,1991-03-15 00:00:00,2002-05-16 00:00:00,+30.417,-086.667,False,False,isd
69116499999,REDSTONE ARSENAL,AL,1977-10-26 00:00:00,2001-03-23 00:00:00,+34.683,-086.683,False,False,isd
69117499999,ABERDEEN PVNG GRND,MD,1936-10-01 00:00:00,2003-08-16 00:00:00,+39.467,-076.167,False,False,isd
69133499999,HILL/WENDOVER R GWC,UT,1991-05-21 00:00:00,2003-08-16 00:00:00,+41.050,-113.067,False,False,isd
69236499999,FALLON NAS,NV,1978-10-27 00:00:00,2002-05-01 00:00:00,+39.417,-118.700,False,False,isd
69269499999,FOB MIAMI NTC/EXERCI,CA,1991-02-09 00:00:00,2002-01-25 00:00:00,+35.283,-116.350,False,False,isd
69278499999,KING SALMON,AK,1984-11-27 00:00:00,2000-12-05 00:00:00,+58.667,-156.650,False,False,isd
69325499999,2 CWSS FMQ-22,FL,1983-08-11 00:00:00,2003-08-16 00:00:00,+30.417,-086.667,False,False,isd
69365499999,NTC MOBILE,CA,1981-02-21 00:00:00,2000-10-19 00:00:00,+00.000,+000.000,False,False,isd
69753499999,FORT IRWIN,CA,1985-02-18 00:00:00,2008-02-01 00:00:00,+35.283,-116.617,False,False,isd
69960403145,YUMA MCAS,AZ,1987-07-01 00:00:00,2009-12-31 00:00:00,+32.650,-114.617,False,False,isd
70000126492,PORTAGE GLACIER,AK,2006-01-01 00:00:00,2020-10-14 00:00:00,+60.785,-148.839,False,False,isd
70019726558,SELAWIK,AK,2006-01-01 00:00:00,2020-10-15 00:00:00,+66.600,-159.986,False,False,isd
70019799999,SELAWIK,AK,1994-08-18 00:00:00,2005-12-31 00:00:00,+66.617,-160.000,False,False,isd
70026027502,W POST-WILL ROGERS MEMORIAL A,AK,1945-01-01 00:00:00,2020-10-15 00:00:00,+71.283,-156.782,False,False,isd
70030027503,WAINWRIGHT AIRPORT,AK,1999-11-02 00:00:00,2020-10-01 00:00:00,+70.639,-159.995,False,False,isd
70063226645,BUCKLAND AIRPORT,AK,2006-01-01 00:00:00,2020-10-15 00:00:00,+65.983,-161.133,False,False,isd
70063427408,UGNU-KUPRAUK AIRPORT,AK,2006-01-01 00:00:00,2020-10-15 00:00:00,+70.331,-149.598,False,False,isd
70063499999,UGNU-KUPARUK AIRPORT,AK,1981-02-20 00:00:00,2005-12-31 00:00:00,+70.317,-149.583,False,False,isd
70063526465,GALBRAITH LAKE AIRPORT,AK,2006-01-05 00:00:00,2020-05-04 00:00:00,+68.479,-149.490,False,False,isd
70063599999,GALBRAITH LAKE,AK,1975-01-08 00:00:00,2005-12-29 00:00:00,+68.483,-149.483,False,False,isd
70063727406,DEADHORSE AIRPORT,AK,1973-01-01 00:00:00,2020-10-15 00:00:00,+70.192,-148.477,True,False,isd
70063899999,FALSE PASS,AK,1973-01-01 00:00:00,2019-08-01 00:00:00,+54.850,-163.417,False,False,isd
70086027401,BARTER ISLAND AIRPORT,AK,1947-10-01 00:00:00,2020-10-15 00:00:00,+70.134,-143.577,False,False,isd
70104026631,CAPE LISBURNE LRRS AIRPORT,AK,2006-01-01 00:00:00,2020-10-14 00:00:00,+68.867,-166.133,False,False,isd
70104099999,CAPE LISBURNE AFS,AK,1952-08-29 00:00:00,2005-12-31 00:00:00,+68.883,-166.133,False,False,isd
70104326623,POINT HOPE AIRPORT,AK,2006-01-01 00:00:00,2020-10-15 00:00:00,+68.350,-166.800,False,False,isd
70104399999,POINT HOPE AIRPORT,AK,1943-10-01 00:00:00,2005-12-31 00:00:00,+68.350,-166.800,False,False,isd
70104526649,RED DOG AIRPORT,AK,2006-01-03 00:00:00,2020-10-14 00:00:00,+68.031,-162.903,False,False,isd
70104626418,CENTRAL AIRPORT,AK,2002-09-02 00:00:00,2013-02-10 00:00:00,+65.567,-144.765,False,False,isd
70117026634,TIN CITY LRRS AIRPORT,AK,2006-01-01 00:00:00,2020-10-15 00:00:00,+65.563,-167.921,False,False,isd
70117099999,TIN CITY AFS,AK,1953-05-04 00:00:00,2005-12-31 00:00:00,+65.567,-167.917,False,False,isd
70119099999,PORT CLARENCE CGS,AK,1973-01-01 00:00:00,2020-05-30 00:00:00,+65.254,-166.859,False,False,isd
70119526625,SHISHMAREF/NEW AIRPORT,AK,2006-01-01 00:00:00,2020-02-27 00:00:00,+66.250,-166.089,False,False,isd
70119599999,SHISHMAREF,AK,1983-11-04 00:00:00,2005-12-31 00:00:00,+66.250,-166.083,False,False,isd
70119600102,BOB BARKER MEMORIAL AIRPORT,AK,2008-08-22 00:00:00,2020-10-15 00:00:00,+66.983,-160.433,False,False,isd
70121026624,POINT LAY LRRS AIRPORT,AK,2006-01-01 00:00:00,2020-10-15 00:00:00,+69.733,-163.005,False,False,isd
70133026616,RALPH WIEN MEMORIAL AIRPORT,AK,1973-01-01 00:00:00,2020-10-15 00:00:00,+66.867,-162.633,False,False,isd
70133326643,DEERING AIRPORT,AK,1999-01-02 00:00:00,2020-10-15 00:00:00,+66.069,-162.764,False,False,isd
70133526648,NOATAK AIRPORT,AK,2006-01-01 00:00:00,2020-10-15 00:00:00,+67.566,-162.975,False,False,isd
70133599999,NOATAK,AK,1995-07-08 00:00:00,2005-12-31 00:00:00,+67.550,-162.967,False,False,isd
70133700103,WALES AIRPORT,AK,2009-01-22 00:00:00,2020-10-15 00:00:00,+65.617,-168.100,False,False,isd
70133899999,CHEVAK AIRPORT,AK,2009-02-10 00:00:00,2020-10-14 00:00:00,+61.533,-165.583,False,False,isd
70148626642,KIVALINA AIRPORT,AK,2006-01-01 00:00:00,2020-10-15 00:00:00,+67.732,-164.548,False,False,isd
70162026508,UMIAT,AK,1946-01-01 00:00:00,2013-04-11 00:00:00,+69.367,-152.133,False,False,isd
70162526542,ANAKTUVUK PASS AIRPORT,AK,2006-01-01 00:00:00,2020-10-15 00:00:00,+68.167,-151.767,False,False,isd
70162599999,ANAKTUVUK PASS,AK,1980-09-11 00:00:00,2005-12-31 00:00:00,+68.133,-151.733,False,False,isd
70171826551,AMBLER AIRPORT,AK,2006-01-01 00:00:00,2020-10-15 00:00:00,+67.100,-157.850,False,False,isd
70171899999,AMBLER,AK,1988-01-05 00:00:00,2005-12-31 00:00:00,+67.100,-157.850,False,False,isd
70171900490,SHUNGNAK AIRPORT,AK,2009-12-10 00:00:00,2020-10-15 00:00:00,+66.888,-157.162,False,False,isd
70173026535,INDIAN MOUNTAIN LRRS ARPT,AK,2005-01-01 00:00:00,2020-10-14 00:00:00,+66.000,-153.700,False,False,isd
70173099999,INDIAN MOUNTAIN AFS,AK,1951-08-01 00:00:00,2004-12-31 00:00:00,+66.000,-153.700,False,False,isd
70174026533,BETTLES AIRPORT,AK,1945-01-01 00:00:00,2020-10-15 00:00:00,+66.918,-151.519,True,False,isd
70174599999,CHANDALAR LAKE,AK,1973-06-24 00:00:00,2005-12-31 00:00:00,+67.500,-148.483,False,False,isd
70174899999,PROSPECT CREEK AIRPORT,AK,1973-08-25 00:00:00,2020-05-30 00:00:00,+66.817,-150.650,False,False,isd
